Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
67,"LG Kletzer, HF Rosen","Reforming unemployment insurance for the twenty-first century workforce",2006,"","books.google.com","https://books.google.com/books?hl=en&lr=&id=n0ntgoDT4tkC&oi=fnd&pg=PA63&dq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&ots=l97ea5PB3K&sig=0MqAyg30arzvEPrYxAkc8HLvmQc","https://scholar.google.com/scholar?cites=12111087207596616234&as_sdt=2005&sciodt=0,5&hl=en",251,"2022-08-15 21:28:05","BOOK","","","",,,,,67,4.19,34,2,16,"… duration of unemployment, the maximum period that … duration of unemployment. As with benefit levels, there does not appear to be any significant relationship between benefit duration …","","https://scholar.google.com/scholar?q=related:KuqS5KU5E6gJ:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
0,"LH Warren","Three essays on unemployment insurance in the 21st century",2016,"","search.proquest.com","https://search.proquest.com/openview/c90ffc6155131f91bdcf9d93dc2fddf0/1?pq-origsite=gscholar&cbl=18750","",486,"2022-08-15 21:28:05","BOOK","","","",,,,,0,0.00,0,1,6,"… with children affect unemployment duration. The third essay … -point increase in the replacement rate reduces the decline in … replacement rate and duration of potential benefits. There …","https://uknowledge.uky.edu/cgi/viewcontent.cgi?article=1022&context=economics_etds","https://scholar.google.com/scholar?q=related:v28fm5_Y4zYJ:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
7,"LJ Bassi, DP McMurrer","Unemployment Insurance in a federal System: A Race to the bottom",1998,"… interstate competition in the Unemployment Insurance …","","","https://scholar.google.com/scholar?cites=2221930769080193088&as_sdt=2005&sciodt=0,5&hl=en",822,"2022-08-15 21:28:05","CITATION","","","",,,,,7,0.29,4,2,24,"","","https://scholar.google.com/scholar?q=related:QBCJHkPi1R4J:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
6,"LJ Rotar, S Krsnik","Analysing the relationship between unemployment benefits and unemployment duration",2020,"Society and Economy","akjournals.com","https://akjournals.com/view/journals/204/42/3/article-p280.xml","https://scholar.google.com/scholar?cites=11529213597527994204&as_sdt=2005&sciodt=0,5&hl=en",856,"2022-08-15 21:28:05","HTML","","","",,,,,6,3.00,3,2,2,"… Unemployment insurance systems also have an important … whether in the form of unemployment insurance or assistance … estimates we use robust standard errors. The choice …","https://akjournals.com/view/journals/204/42/3/article-p280.xml","https://scholar.google.com/scholar?q=related:XG9CvK7-_58J:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
399,"LM Ball","Disinflation and the NAIRU",1997,"Reducing inflation: Motivation and strategy","nber.org","https://www.nber.org/system/files/chapters/c8884/c8884.pdf","https://scholar.google.com/scholar?cites=7245334496402974803&as_sdt=2005&sciodt=0,5&hl=en",523,"2022-08-15 21:28:05","PDF","","","",,,,,399,15.96,399,1,25,"… and on government policies such as unemployment insurance and firing restrictions. Layard, Nickell… disinflation and benefit duration.6 It makes sense that the duration of unemployment …","https://www.nber.org/system/files/chapters/c8884/c8884.pdf","https://scholar.google.com/scholar?q=related:U6j7SFaZjGQJ:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
123,"LM Kahn","Labor market policy: A comparative view on the costs and benefits of labor market flexibility",2012,"Journal of Policy Analysis and Management","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1002/pam.20602","https://scholar.google.com/scholar?cites=18019619599767333137&as_sdt=2005&sciodt=0,5&hl=en",742,"2022-08-15 21:28:05","","10.1002/pam.20602","","",,,,,123,12.30,123,1,10,"… a high replacement rate and the longest potential duration.3… recently reduced the maximum duration of UI benefits to two … could be when unemployment insurance causes workers to …","https://www.econstor.eu/bitstream/10419/39054/1/633158038.pdf","https://scholar.google.com/scholar?q=related:EWnMz42MEvoJ:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
126,"LN Christofides, CJ McKenna","Unemployment insurance and job duration in Canada",1996,"Journal of Labor Economics","journals.uchicago.edu","https://www.journals.uchicago.edu/doi/abs/10.1086/209812","https://scholar.google.com/scholar?cites=2536034572414123340&as_sdt=2005&sciodt=0,5&hl=en",318,"2022-08-15 21:28:05","","10.1086/209812","","",,,,,126,4.85,63,2,26,"… , the estimated coefficient, its standard error, and the variable mean are … the unemployment insurance variable. The results on personal characteristics in table 2 indicate that job duration …","","https://scholar.google.com/scholar?q=related:TH3a0gHOMSMJ:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
38,"LN Christofides, CJ McKenna","Unemployment insurance and moral hazard in employment",1995,"Economics Letters","Elsevier","https://www.sciencedirect.com/science/article/pii/0165176595006734","https://scholar.google.com/scholar?cites=15354207231812519649&as_sdt=2005&sciodt=0,5&hl=en",340,"2022-08-15 21:28:05","","","","",,,,,38,1.41,19,2,27,"… of unemployment insurance (UI) provisions on the duration … possible association between job duration and UI regulations, … with employees because in the period under study there was …","","https://scholar.google.com/scholar?q=related:4UbrkyAaFdUJ:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
11,"LP Geerdsen","Does Labour Market Training Motivate Job Search?: A Study of Incentive Effects of Compulsory ALMP in the Danish UI System",2002,"","Socialforskningsinstituttet","","https://scholar.google.com/scholar?cites=12226978877498961537&as_sdt=2005&sciodt=0,5&hl=en",814,"2022-08-15 21:28:05","CITATION","","","",,,,,11,0.55,11,1,20,"","","https://scholar.google.com/scholar?q=related:ga6H_YH0rqkJ:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
2,"LP Geerdsen, SV Lyk-Jensen, CD Weatherall","Accelerating the transition to employment at benefit exhaustion: still possible after four years of unemployment?",2018,"Empirical Economics","Springer","https://link.springer.com/article/10.1007/s00181-017-1236-3","https://scholar.google.com/scholar?cites=16076302961799404008&as_sdt=2005&sciodt=0,5&hl=en",375,"2022-08-15 21:28:05","","10.1007/s00181-017-1236-3","","",,,,,2,0.50,1,3,4,"… We describe the Danish unemployment insurance system and the economic situation … , no new reforms affect the maximum PBD during our analysis period, 1998 to 2003. Footnote 6 …","","https://scholar.google.com/scholar?q=related:6BmdK16AGt8J:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
0,"LP Lardaro","The effect of unemployment insurance on the job search behavior of young adults in Indiana",1979,"","search.proquest.com","https://search.proquest.com/openview/756a0d63c7c28e87eec5f6820a6b7058/1?pq-origsite=gscholar&cbl=18750&diss=y","",696,"2022-08-15 21:28:05","BOOK","","","",,,,,0,0.00,0,1,43,"… More importantly for this study, since the weekly benefit amount and potential duration are calculated entirely on the basis of earnings , omission of non- labor income would not bias the …","",""
28,"M Arcanjo","Unemployment insurance reform–1991–2006: A new balance between rights and obligations in France, Germany, Portugal and Spain",2012,"Social Policy & Administration","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1467-9515.2011.00810.x","https://scholar.google.com/scholar?cites=6832173039903931906&as_sdt=2005&sciodt=0,5&hl=en",220,"2022-08-15 21:28:05","","10.1111/j.1467-9515.2011.00810.x","","",,,,,28,2.80,28,1,10,"… length of unemployment (better for short-term unemployment). We find that in 1991 the replacement rate … , we find wide diversity in the time period over which benefit calculations were …","https://www.repository.utl.pt/bitstream/10400.5/7320/1/ma-artigo.pdf","https://scholar.google.com/scholar?q=related:An55by7B0F4J:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
169,"M Baker","Unemployment duration: compositional effects and cyclical variability",1992,"The American Economic Review","JSTOR","https://www.jstor.org/stable/2117618","https://scholar.google.com/scholar?cites=863839584437700630&as_sdt=2005&sciodt=0,5&hl=en",937,"2022-08-15 21:28:05","","","","",,,,,169,5.63,169,1,30,"… of layoff spells truncated at one year is 0.288 with a standard error of 0.163. … ple of unemployment insurance (UI) claimants (Bruce D. Meyer, 1990) provides evidence that the duration …","","https://scholar.google.com/scholar?q=related:FohUdYb5_AsJ:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
143,"M Baker, SA Rea Jr","Employment spells and unemployment insurance eligibility requirements",1998,"Review of Economics and Statistics","direct.mit.edu","https://direct.mit.edu/rest/article-abstract/80/1/80/57063","https://scholar.google.com/scholar?cites=7584814416303785073&as_sdt=2005&sciodt=0,5&hl=en",627,"2022-08-15 21:28:05","","","","",,,,,143,5.96,72,2,24,"… unemployment insurance (UI) benefits in any succeeding period of joblessness affect the duration … the test, we use the sample variation in the test statistic to estimate its standard error. …","","https://scholar.google.com/scholar?q=related:cYQMi4asQmkJ:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
5,"M Baldwin","Benefit recipiency rates under the federal/state unemployment insurance program: explaining and reversing decline",1993,"","dspace.mit.edu","https://dspace.mit.edu/bitstream/handle/1721.1/12478/29901136-MIT.pdf?sequence=2","https://scholar.google.com/scholar?cites=3967754130703453120&as_sdt=2005&sciodt=0,5&hl=en",863,"2022-08-15 21:28:05","PDF","","","",,,,,5,0.17,5,1,29,"… with unemployment insurance closed with a plea to Congress to pass legislation in time for … about the issue of a 50 percent wage replacement rate in the 1935 discussions. Both recalled …","https://dspace.mit.edu/bitstream/handle/1721.1/12478/29901136-MIT.pdf?sequence=2","https://scholar.google.com/scholar?q=related:wAurHFxLEDcJ:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
47,"M Beblavý, I Maselli","An Unemployment Insurance Scheme for the Euro Area: A simulation exercise of two options",2014,"CEPS Special Reports No","papers.ssrn.com","https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2561197","https://scholar.google.com/scholar?cites=4667930420528698947&as_sdt=2005&sciodt=0,5&hl=en",711,"2022-08-15 21:28:05","","","","",,,,,47,5.88,24,2,8,"… state is affected by slower growth for a period, it is likely to have higher unemployment. … on the replacement rate. The national unemployment insurance will also limit cross-country …","http://aei.pitt.edu/58249/1/CEPS_Special_Report_An_EU_Unemployment_Insurance_Scheme_Beblavy_and_Masselli.pdf","https://scholar.google.com/scholar?q=related:Q1baV_zRx0AJ:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
153,"M Biewen, S Steffes","Unemployment persistence: Is there evidence for stigma effects?",2010,"Economics Letters","Elsevier","https://www.sciencedirect.com/science/article/pii/S0165176509003784","https://scholar.google.com/scholar?cites=15792219148592290038&as_sdt=2005&sciodt=0,5&hl=en",929,"2022-08-15 21:28:05","","","","",,,,,153,12.75,77,2,12,"… period (state dependence). As discussed above, this may be due to different mechanisms such as disincentives of unemployment insurance, … in the previous period is larger in times of …","https://www.econstor.eu/bitstream/10419/24753/1/dp08057.pdf","https://scholar.google.com/scholar?q=related:9hj3FqU7KdsJ:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
6,"M Bosch","Does unemployment insurance offer incentives to take jobs in the formal sector?",2016,"IZA World of Labor","wol.iza.org","https://wol.iza.org/articles/does-unemployment-insurance-offer-incentives-to-take-jobs-in-the-formal-sector/long","https://scholar.google.com/scholar?cites=500840144574915196&as_sdt=2005&sciodt=0,5&hl=en",602,"2022-08-15 21:28:05","HTML","","","",,,,,6,1.00,6,1,6,"… to the unemployment insurance scheme, but have not done so long enough to reach the vesting period, … to an increase in the benefit duration. In both cases, evidence indicates that the …","https://wol.iza.org/articles/does-unemployment-insurance-offer-incentives-to-take-jobs-in-the-formal-sector/long","https://scholar.google.com/scholar?q=related:fKKkOnVX8wYJ:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
2,"M Bowes, LS Jacobson, FPR Brechling","Unemployment Insurance and Firm Size.",1985,"","apps.dtic.mil","https://apps.dtic.mil/sti/citations/ADA163233","https://scholar.google.com/scholar?cites=17447998187611095760&as_sdt=2005&sciodt=0,5&hl=en",403,"2022-08-15 21:28:05","","","","",,,,,2,0.05,1,3,37,"… for the unemployment insurance system to treat … period wages are less than 36 times the wba--a situation which requires an uneven pattern of earnings during the base period--the wba …","https://apps.dtic.mil/sti/pdfs/ADA163233.pdf","https://scholar.google.com/scholar?q=related:0AI4fui9I_IJ:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
386,"M Browning, TF Crossley","Unemployment insurance benefit levels and consumption changes",2001,"Journal of public Economics","Elsevier","https://www.sciencedirect.com/science/article/pii/S0047272700000840","https://scholar.google.com/scholar?cites=2998176851815828&as_sdt=2005&sciodt=0,5&hl=en",408,"2022-08-15 21:28:05","","","","",,,,,386,18.38,193,2,21,"… suffers a job loss, so let period t be the period before the job separation and period t+1 the … the replacement rate but not the permanent shock; that is instruments for the replacement rate. …","https://openresearch-repository.anu.edu.au/bitstream/1885/40229/2/DP405.pdf","https://scholar.google.com/scholar?q=related:lO05ctOmCgAJ:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
205,"M Browning, TF Crossley","Shocks, stocks, and socks: Smoothing consumption over a temporary income loss",2009,"Journal of the European Economic …","academic.oup.com","https://academic.oup.com/jeea/article-abstract/7/6/1169/2295825","https://scholar.google.com/scholar?cites=8819105809751250967&as_sdt=2005&sciodt=0,5&hl=en",944,"2022-08-15 21:28:05","","","","",,,,,205,15.77,103,2,13,"… in the unemployment insurance system over our sample period we show that … replacement rate below the statutory rate. 5. Social Assistance can also top up unemployment insurance …","https://ora.ox.ac.uk/objects/uuid:5b51df21-c0a7-4b23-928c-146657e82f3a/files/m7e422cfcdaaf44f77e488e4ac5ff0508","https://scholar.google.com/scholar?q=related:F5jOIgLCY3oJ:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
73,"M Bräuninger","Unemployment insurance, wage differentials and unemployment",2000,"FinanzArchiv/Public Finance Analysis","JSTOR","https://www.jstor.org/stable/40912943","https://scholar.google.com/scholar?cites=1074875086028477816&as_sdt=2005&sciodt=0,5&hl=en",239,"2022-08-15 21:28:05","","","","",,,,,73,3.32,73,1,22,"… replacement rate and determines unemployment rates. Different institutional settings of the unemployment insurance … that unemployment insurance is paid only for a limited time. After a …","https://www.academia.edu/download/49140188/Unemployment_Insurance_Wage_Differential20160926-7277-1q3s6wc.pdf","https://scholar.google.com/scholar?q=related:eBWlIDK56g4J:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
17,"M Burda, M Harding, J Hausman","A Bayesian semiparametric competing risk model with unobserved heterogeneity",2015,"Journal of Applied …","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1002/jae.2368","https://scholar.google.com/scholar?cites=11325999744376916567&as_sdt=2005&sciodt=0,5&hl=en",781,"2022-08-15 21:28:05","","10.1002/jae.2368","","",,,,,17,2.43,6,3,7,"… duration model) as a special case. We apply our method to analyzing the determinants of unemployment duration among unemployment insurance … changing the replacement rate. The …","https://dspace.mit.edu/bitstream/handle/1721.1/103974/Hausman_A%20Bayesian.pdf?sequence=1&isAllowed=y","https://scholar.google.com/scholar?q=related:V0rAgcIILp0J:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
299,"M Caliendo, K Tatsiramos…","Benefit duration, unemployment duration and job match quality: a regression‐discontinuity approach",2013,"Journal of applied …","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1002/jae.2293","https://scholar.google.com/scholar?cites=14058468219662446539&as_sdt=2005&sciodt=0,5&hl=en",17,"2022-08-15 21:28:05","","10.1002/jae.2293","","",,,,,299,33.22,100,3,9,"… One common feature in the design of most unemployment insurance (UI) systems in the … of a limited benefit duration. The non-stationarity that arises because of limited benefit duration …","https://www.econstor.eu/bitstream/10419/35918/1/618744061.pdf","https://scholar.google.com/scholar?q=related:yy8ZX1y2GcMJ:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
161,"M Centeno","The match quality gains from unemployment insurance",2004,"Journal of Human resources","jhr.uwpress.org","http://jhr.uwpress.org/content/XXXIX/3/839.short","https://scholar.google.com/scholar?cites=1395993693355190336&as_sdt=2005&sciodt=0,5&hl=en",124,"2022-08-15 21:28:05","","","","",,,,,161,8.94,161,1,18,"… These papers focus on UI duration and explore the change in the initial entitlement period … positive impact of the maximum benefit duration on subsequent job duration for a sample of …","https://core.ac.uk/download/pdf/6363192.pdf","https://scholar.google.com/scholar?q=related:QCgfKd6QXxMJ:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
1,"M Centeno, A Novo","Heterogeneity of the unemployment insurance system: lazyness or simply income effects?",2006,"","depeco.iseg.ulisboa.pt","https://depeco.iseg.ulisboa.pt/ft-0607-CentenoNovo.pdf","https://scholar.google.com/scholar?cites=4436238863694946509&as_sdt=2005&sciodt=0,5&hl=en",979,"2022-08-15 21:28:05","PDF","","","",,,,,1,0.06,1,2,16,"… duration of subsidized unemployment. We exploit a quasi-experimental setting from an increase in the entitlement period … behavior in response to more generous PBD. An high income …","https://depeco.iseg.ulisboa.pt/ft-0607-CentenoNovo.pdf","https://scholar.google.com/scholar?q=related:zeBRCb6vkD0J:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
28,"M Centeno, AA Novo","The impact of unemployment insurance generosity on match quality distribution",2006,"Economics Letters","Elsevier","https://www.sciencedirect.com/science/article/pii/S0165176506001832","https://scholar.google.com/scholar?cites=265227247060287029&as_sdt=2005&sciodt=0,5&hl=en",455,"2022-08-15 21:28:05","","","","",,,,,28,1.75,14,2,16,"… UI duration and finds a weak positive impact of the maximum benefit duration on subsequent job duration… hazard model of job duration, finding a positive impact of UI on expected match …","https://www.bportugal.pt/sites/default/files/anexos/papers/wp200612.pdf","https://scholar.google.com/scholar?q=related:NX7IpcZGrgMJ:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
43,"M Centeno, ÁA Novo","The impact of unemployment insurance on the job match quality: a quantile regression approach",2006,"Empirical Economics","Springer","https://link.springer.com/article/10.1007/s00181-006-0061-x","https://scholar.google.com/scholar?cites=17250349171680872296&as_sdt=2005&sciodt=0,5&hl=en",329,"2022-08-15 21:28:05","","10.1007/s00181-006-0061-x","","",,,,,43,2.69,22,2,16,"… period rule implemented in Canada in 1977 and finds a weak positive impact of the maximum benefit duration on subsequent job duration … hazard model of job duration, finds a positive …","","https://scholar.google.com/scholar?q=related:aAd-5SyNZe8J:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
3,"M Chan, M Michaelides, S Zhang","Who Receives Unemployment Insurance?",2014,"Research in Applied …","opus.lib.uts.edu.au","https://opus.lib.uts.edu.au/handle/10453/33633","https://scholar.google.com/scholar?cites=15874601604388637020&as_sdt=2005&sciodt=0,5&hl=en",577,"2022-08-15 21:28:05","","","","",,,,,3,0.38,1,3,8,"… In separate analyses, we find that recipients in services had much lower WBA and were … eligible to receive half the WBA until he/she finds a full-time job or he/she exhausts benefits. …","https://opus.lib.uts.edu.au/bitstream/10453/33633/1/5954-22426-1-PB.pdf","https://scholar.google.com/scholar?q=related:XEluTA3qTdwJ:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
16,"M Coles, A Masters","Duration‐dependent unemployment insurance payments and equilibrium unemployment",2004,"Economica","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1111/j.0013-0427.2004.00358.x","https://scholar.google.com/scholar?cites=11880317886416465264&as_sdt=2005&sciodt=0,5&hl=en",422,"2022-08-15 21:28:05","","10.1111/j.0013-0427.2004.00358.x","","",,,,,16,0.89,8,2,18,"… unemployment insurance system in the United States is considered to be T=2 quarters with a replacement rate … b 0 are chosen to approximate this replacement rate while matching the …","https://www.albany.edu/~am755146/papers/ymlatest.pdf","https://scholar.google.com/scholar?q=related:cK2STixe36QJ:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
62,"M Coles, A Masters","Optimal unemployment insurance in a matching equilibrium",2006,"Journal of labor Economics","journals.uchicago.edu","https://www.journals.uchicago.edu/doi/abs/10.1086/497820","https://scholar.google.com/scholar?cites=15194838061208664522&as_sdt=2005&sciodt=0,5&hl=en",572,"2022-08-15 21:28:05","","10.1086/497820","","",,,,,62,3.88,31,2,16,"… This article considers optimal unemployment insurance (UI) in … gain than a policy that simply varies UI payments by duration. … employed for a certain length of time to become reentitled to …","http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.70.9101&rep=rep1&type=pdf","https://scholar.google.com/scholar?q=related:ynntAbbo3tIJ:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
19,"M Corak, SRG Jones","The persistence of Unemployment: How important were regional extended unemployment insurance benefits?",1995,"Canadian Journal of Economics","JSTOR","https://www.jstor.org/stable/136048","https://scholar.google.com/scholar?cites=10470527553146444177&as_sdt=2005&sciodt=0,5&hl=en",229,"2022-08-15 21:28:05","","","","",,,,,19,0.70,10,2,27,"… We also examine the time-series properties of the number of ui claimants by benefit phase, … in potential benefit duration caused by regionally extended benefits may lengthen the time …","","https://scholar.google.com/scholar?q=related:kdk7mFXJTpEJ:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
5,"M Cozzi","Optimal unemployment insurance in GE: A robust calibration approach",2012,"Economics Letters","Elsevier","https://www.sciencedirect.com/science/article/pii/S0165176512002078","https://scholar.google.com/scholar?cites=4499816037787664602&as_sdt=2005&sciodt=0,5&hl=en",355,"2022-08-15 21:28:05","","","","",,,,,5,0.50,5,1,10,"… the optimal replacement rate of a public unemployment insurance (UI… The UI scheme is specified as a fixed replacement rate ( θ ) of … Time is discrete and the agents are ex-ante identical. …","https://www.econstor.eu/bitstream/10419/67765/1/667033777.pdf","https://scholar.google.com/scholar?q=related:2oDwZtiOcj4J:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
